,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM
7114,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1943029,ERDI Maria,Person,HUN,Hungary,24.0,24,POINTS,
7115,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1535225,OETLING RAMIREZ Elena,Person,MEX,Mexico,25.0,25,POINTS,
7116,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1905285,MAKRI Marilena,Person,CYP,Cyprus,26.0,26,POINTS,
7117,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1891974,BUESSELLBERG Julia,Person,GER,Germany,27.0,27,POINTS,
7118,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1922393,MOREIRA FRASCHINI Dolores,Person,URU,Uruguay,28.0,28,POINTS,
7119,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1909110,MIKKOLA Monika,Person,FIN,Finland,29.0,29,POINTS,
7120,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1961052,KIDD Gabriella,Person,BRA,Brazil,30.0,30,POINTS,
7121,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1961669,GU Min,Person,CHN,China,31.0,31,POINTS,
7122,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1535926,MOHAMAD LATIF Nur Shazrin,Person,MAS,Malaysia,32.0,32,POINTS,
7123,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1924885,ANDRULYTE Viktorija,Person,LTU,Lithuania,33.0,33,POINTS,
7124,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1927782,KAKON Shay,Person,ISR,Israel,34.0,34,POINTS,
7125,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1981168,PLETIKOS Lin,Person,SLO,Slovenia,35.0,35,POINTS,
7126,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1959284,MONCADA SANCHEZ Ana,Person,ESP,Spain,36.0,36,POINTS,
7127,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1938458,PONCELL MAURIN Maria Jose,Person,CHI,Chile,37.0,37,POINTS,
7128,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1547119,MORGAN Sophia Frances,Person,FIJ,Fiji,38.0,38,POINTS,
7129,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1961744,RIPLEY Vaimooia Astrid,Person,SAM,Samoa,39.0,39,POINTS,
7130,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1540176,WEBSTER Charlotte,Person,CAY,Cayman Islands,40.0,40,POINTS,
7131,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1892089,MANSY Khouloud,Person,EGY,Egypt,41.0,41,POINTS,
7132,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1562297,NHAQUILE Deizy,Person,MOZ,Mozambique,42.0,42,POINTS,
7133,2024-08-03T16:36:37+02:00,SALWILCA6-------------PREL000600--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 6,Opening Series - Race 6,FINISHED,W,Sailing,SAL,Marseille Marina,1960557,SHAH Ameena,Person,KUW,Kuwait,43.0,43,POINTS,
7136,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1567043,GUZEL Ecem,Person,TUR,Türkiye,1.0,1,POINTS,
7137,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1931934,BARWINSKA Agata,Person,POL,Poland,2.0,2,POINTS,
7138,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1970500,BOUWMEESTER Marit,Person,NED,Netherlands,3.0,3,POINTS,
7139,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1902580,VOROBEVA Elena,Person,CRO,Croatia,4.0,4,POINTS,
7140,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1564654,OLSSON Josefin,Person,SWE,Sweden,5.0,5,POINTS,
7141,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1543310,McMAHON Eve,Person,IRL,Ireland,6.0,6,POINTS,
7142,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1977660,JAYET Maud,Person,SUI,Switzerland,7.0,7,POINTS,
7143,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1903270,PLASSCHAERT Emma,Person,BEL,Belgium,8.0,8,POINTS,
7144,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1922393,MOREIRA FRASCHINI Dolores,Person,URU,Uruguay,9.0,9,POINTS,
7145,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1889120,FALASCA Lucia,Person,ARG,Argentina,10.0,10,POINTS,
7146,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1899644,BENINI FLORIANI Chiara,Person,ITA,Italy,11.0,11,POINTS,
7147,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1878602,HOEST Line Flem,Person,NOR,Norway,12.0,12,POINTS,
7148,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1960341,DOUGLAS Sarah,Person,CAN,Canada,13.0,13,POINTS,
7149,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1943029,ERDI Maria,Person,HUN,Hungary,14.0,14,POINTS,
7150,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1895121,RINDOM Anne-Marie,Person,DEN,Denmark,15.0,15,POINTS,
7151,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1535225,OETLING RAMIREZ Elena,Person,MEX,Mexico,16.0,16,POINTS,
7152,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1918836,PILKINGTON Greta,Person,NZL,New Zealand,17.0,17,POINTS,
7153,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1559539,CERVERA Louise,Person,FRA,France,18.0,18,POINTS,
7154,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1946002,THOMSON Zoe,Person,AUS,Australia,19.0,19,POINTS,
7155,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1899745,SNELLGROVE Hannah,Person,GBR,Great Britain,20.0,20,POINTS,
7156,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1537405,KUMANAN Nethra,Person,IND,India,21.0,21,POINTS,
7157,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1981168,PLETIKOS Lin,Person,SLO,Slovenia,22.0,22,POINTS,
7158,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1891974,BUESSELLBERG Julia,Person,GER,Germany,23.0,23,POINTS,
7159,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1550067,BOLAT Ebru,Person,ROU,Romania,24.0,24,POINTS,
7160,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1927782,KAKON Shay,Person,ISR,Israel,25.0,25,POINTS,
7161,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1944415,CHIARELLA Florencia,Person,PER,Peru,26.0,26,POINTS,
7162,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1938458,PONCELL MAURIN Maria Jose,Person,CHI,Chile,27.0,27,POINTS,
7163,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1961669,GU Min,Person,CHN,China,28.0,28,POINTS,
7164,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1535926,MOHAMAD LATIF Nur Shazrin,Person,MAS,Malaysia,29.0,29,POINTS,
7165,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1905285,MAKRI Marilena,Person,CYP,Cyprus,30.0,30,POINTS,
7166,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1924885,ANDRULYTE Viktorija,Person,LTU,Lithuania,31.0,31,POINTS,
7167,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1540176,WEBSTER Charlotte,Person,CAY,Cayman Islands,32.0,32,POINTS,
7168,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1547119,MORGAN Sophia Frances,Person,FIJ,Fiji,33.0,33,POINTS,
7169,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1960557,SHAH Ameena,Person,KUW,Kuwait,34.0,34,POINTS,
7170,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1892089,MANSY Khouloud,Person,EGY,Egypt,35.0,35,POINTS,
7171,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1562297,NHAQUILE Deizy,Person,MOZ,Mozambique,36.0,36,POINTS,
7172,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1540173,PENRUDDOCKE Adriana,Person,BER,Bermuda,,44,IRM_POINTS,BFD
7173,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1961052,KIDD Gabriella,Person,BRA,Brazil,,44,IRM_POINTS,BFD
7174,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1959284,MONCADA SANCHEZ Ana,Person,ESP,Spain,,44,IRM_POINTS,BFD
7175,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1909110,MIKKOLA Monika,Person,FIN,Finland,,44,IRM_POINTS,BFD
7176,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1961744,RIPLEY Vaimooia Astrid,Person,SAM,Samoa,,44,IRM_POINTS,BFD
7177,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1931381,MONTGOMERY Sophia,Person,THA,Thailand,,44,IRM_POINTS,BFD
7178,2024-08-04T16:48:47+02:00,SALWILCA6-------------PREL000700--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 7,Opening Series - Race 7,FINISHED,W,Sailing,SAL,Marseille Marina,1950396,REINEKE Erika,Person,USA,United States,,44,IRM_POINTS,BFD
3666,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1943029,ERDI Maria,Person,HUN,Hungary,1.0,1,POINTS,
3667,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1950396,REINEKE Erika,Person,USA,United States,2.0,2,POINTS,
3668,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1559539,CERVERA Louise,Person,FRA,France,3.0,3,POINTS,
3669,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1895121,RINDOM Anne-Marie,Person,DEN,Denmark,4.0,4,POINTS,
3670,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1899644,BENINI FLORIANI Chiara,Person,ITA,Italy,5.0,5,POINTS,
3671,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1931381,MONTGOMERY Sophia,Person,THA,Thailand,6.0,6,POINTS,
3672,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1903270,PLASSCHAERT Emma,Person,BEL,Belgium,7.0,7,POINTS,
3673,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1977660,JAYET Maud,Person,SUI,Switzerland,8.0,8,POINTS,
3674,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1960341,DOUGLAS Sarah,Person,CAN,Canada,9.0,9,POINTS,
3675,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1927782,KAKON Shay,Person,ISR,Israel,10.0,10,POINTS,
3676,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1970500,BOUWMEESTER Marit,Person,NED,Netherlands,11.0,11,POINTS,
3677,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1944415,CHIARELLA Florencia,Person,PER,Peru,12.0,12,POINTS,
3678,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1902580,VOROBEVA Elena,Person,CRO,Croatia,13.0,13,POINTS,
3679,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1878602,HOEST Line Flem,Person,NOR,Norway,14.0,14,POINTS,
3680,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1543310,McMAHON Eve,Person,IRL,Ireland,15.0,15,POINTS,
3681,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1889120,FALASCA Lucia,Person,ARG,Argentina,16.0,16,POINTS,
3682,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1905285,MAKRI Marilena,Person,CYP,Cyprus,17.0,17,POINTS,
3683,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1909110,MIKKOLA Monika,Person,FIN,Finland,18.0,18,POINTS,
3684,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1564654,OLSSON Josefin,Person,SWE,Sweden,19.0,19,POINTS,
3685,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1931934,BARWINSKA Agata,Person,POL,Poland,20.0,20,POINTS,
3686,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1918836,PILKINGTON Greta,Person,NZL,New Zealand,21.0,21,POINTS,
3687,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1981168,PLETIKOS Lin,Person,SLO,Slovenia,22.0,22,POINTS,
3688,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1959284,MONCADA SANCHEZ Ana,Person,ESP,Spain,23.0,23,POINTS,
3689,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1535225,OETLING RAMIREZ Elena,Person,MEX,Mexico,24.0,24,POINTS,
3690,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1961669,GU Min,Person,CHN,China,25.0,25,POINTS,
3691,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1550067,BOLAT Ebru,Person,ROU,Romania,26.0,26,POINTS,
3692,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1924885,ANDRULYTE Viktorija,Person,LTU,Lithuania,27.0,27,POINTS,
3693,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1922393,MOREIRA FRASCHINI Dolores,Person,URU,Uruguay,28.0,28,POINTS,
3694,2024-08-04T17:59:19+02:00,SALWILCA6-------------PREL000800--,SALWILCA6,Women's Dinghy,Women's Dinghy - Race 8,Opening Series - Race 8,FINISHED,W,Sailing,SAL,Marseille Marina,1899745,SNELLGROVE Hannah,Person,GBR,Great Britain,29.0,29,POINTS,
