,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order,bib
4925,2024-08-02T20:23:02+02:00,ATHW800M--------------RND1000400--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1939744,BISSET Catriona,Person,AUS,Australia,7.0,2:01.60,TIME,,,,4,1513
4926,2024-08-02T20:23:02+02:00,ATHW800M--------------RND1000400--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1893252,TRACEY Adelle,Person,JAM,Jamaica,8.0,2:03.47,TIME,,,,8,2073
4927,2024-08-02T20:23:02+02:00,ATHW800M--------------RND1000400--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1894579,NAKANG Perina Lokure,Person,EOR,EOR,9.0,2:08.20,TIME,,,,1,1745
4902,2024-08-02T20:25:34+02:00,ATHW800M--------------RND1000500--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,W,Athletics,ATH,Stade de France,1536498,DUGUMA Tsige,Person,ETH,Ethiopia,1.0,1:57.90,TIME,,,Q,6,1791
4903,2024-08-02T20:25:34+02:00,ATHW800M--------------RND1000500--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,W,Athletics,ATH,Stade de France,1928047,MORAA Mary,Person,KEN,Kenya,2.0,1:57.95,TIME,,,Q,9,2115
4904,2024-08-02T20:25:34+02:00,ATHW800M--------------RND1000500--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,W,Athletics,ATH,Stade de France,1963875,MALONEY Shafiqua,Person,VIN,StVincent&Grenadines,3.0,1:58.23,TIME,,,Q,7,2495
4905,2024-08-02T20:25:34+02:00,ATHW800M--------------RND1000500--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,W,Athletics,ATH,Stade de France,1910650,BOURGOIN Anais,Person,FRA,France,4.0,1:58.47,TIME,,,,4,1822
4906,2024-08-02T20:25:34+02:00,ATHW800M--------------RND1000500--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,W,Athletics,ATH,Stade de France,1939719,CALDWELL Abbey,Person,AUS,Australia,5.0,1:58.49,TIME,,,,5,1516
4907,2024-08-02T20:25:34+02:00,ATHW800M--------------RND1000500--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,W,Athletics,ATH,Stade de France,1904147,IBARZABAL Lorea,Person,ESP,Spain,6.0,2:00.71,TIME,,,,3,1762
4908,2024-08-02T20:25:34+02:00,ATHW800M--------------RND1000500--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,W,Athletics,ATH,Stade de France,3538178,JALLOW Sanu,Person,GAM,Gambia,7.0,2:03.91,TIME,,,,8,1861
4909,2024-08-02T20:25:34+02:00,ATHW800M--------------RND1000500--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,W,Athletics,ATH,Stade de France,1551755,BAKRACI Gresa,Person,KOS,Kosovo,8.0,2:13.29,TIME,,,,2,2122
12515,2024-08-02T20:36:33+02:00,ATHW800M--------------RND1000600--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,W,Athletics,ATH,Stade de France,1890602,GOULE-TOPPIN Natoya,Person,JAM,Jamaica,1.0,1:58.66,TIME,,,Q,8,2056
12516,2024-08-02T20:36:33+02:00,ATHW800M--------------RND1000600--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,W,Athletics,ATH,Stade de France,1939751,HOLLINGSWORTH Claudia,Person,AUS,Australia,2.0,1:58.77,TIME,,,Q,3,1530
12517,2024-08-02T20:36:33+02:00,ATHW800M--------------RND1000600--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,W,Athletics,ATH,Stade de France,1959194,ODIRA Lilian,Person,KEN,Kenya,3.0,1:58.83,TIME,,,Q,9,2119
12518,2024-08-02T20:36:33+02:00,ATHW800M--------------RND1000600--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,W,Athletics,ATH,Stade de France,1922709,GALVYDYTE Gabija,Person,LTU,Lithuania,4.0,1:59.18,TIME,,,Re,2,2136
12519,2024-08-02T20:36:33+02:00,ATHW800M--------------RND1000600--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,W,Athletics,ATH,Stade de France,1977911,WERRO Audrey,Person,SUI,Switzerland,5.0,1:59.38,TIME,,,Re,4,2358
12520,2024-08-02T20:36:33+02:00,ATHW800M--------------RND1000600--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,W,Athletics,ATH,Stade de France,1965832,WILSON Allie,Person,USA,United States,6.0,1:59.69,TIME,,,Re,7,2482
12521,2024-08-02T20:36:33+02:00,ATHW800M--------------RND1000600--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,W,Athletics,ATH,Stade de France,1552306,BELLO Elena,Person,ITA,Italy,7.0,1:59.98,TIME,,,Re,6,2006
12522,2024-08-02T20:36:33+02:00,ATHW800M--------------RND1000600--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,W,Athletics,ATH,Stade de France,1932849,KARUNARATHNA Tharushi,Person,SRI,Sri Lanka,8.0,2:07.76,TIME,,,Re,5,2330
11987,2024-08-03T11:24:48+02:00,ATHW800M--------------REP-000100--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 1,Repechage - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1939719,CALDWELL Abbey,Person,AUS,Australia,1.0,2:00.07,TIME,,,Q,5,1516
11988,2024-08-03T11:24:48+02:00,ATHW800M--------------REP-000100--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 1,Repechage - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1552309,COIRO Eloisa,Person,ITA,Italy,2.0,2:00.31,TIME,,,,4,2013
11989,2024-08-03T11:24:48+02:00,ATHW800M--------------REP-000100--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 1,Repechage - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1977911,WERRO Audrey,Person,SUI,Switzerland,3.0,2:00.62,TIME,,,,7,2358
11990,2024-08-03T11:24:48+02:00,ATHW800M--------------REP-000100--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 1,Repechage - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1922709,GALVYDYTE Gabija,Person,LTU,Lithuania,4.0,2:00.66,TIME,,,,3,2136
11991,2024-08-03T11:24:48+02:00,ATHW800M--------------REP-000100--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 1,Repechage - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1951962,de LIMA Flavia Maria,Person,BRA,Brazil,5.0,2:01.64,TIME,,,,2,1598
11992,2024-08-03T11:24:48+02:00,ATHW800M--------------REP-000100--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 1,Repechage - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1971759,NAKAAYI Halimah,Person,UGA,Uganda,6.0,2:02.88,TIME,,,,6,2399
11993,2024-08-03T11:24:48+02:00,ATHW800M--------------REP-000100--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 1,Repechage - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1904164,MARTIN Lorena,Person,ESP,Spain,7.0,2:03.04,TIME,,,,8,1766
4329,2024-08-03T11:45:23+02:00,ATHW800M--------------REP-000300--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 3,Repechage - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1556381,ALMANZA Rose Mary,Person,CUB,Cuba,1.0,2:01.54,TIME,,,Q,5,1701
4330,2024-08-03T11:45:23+02:00,ATHW800M--------------REP-000300--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 3,Repechage - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1974304,SHUKLA Jazz,Person,CAN,Canada,2.0,2:02.00,TIME,,,,9,1642
4331,2024-08-03T11:45:23+02:00,ATHW800M--------------REP-000300--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 3,Repechage - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1939744,BISSET Catriona,Person,AUS,Australia,3.0,2:02.35,TIME,,,,8,1513
4332,2024-08-03T11:45:23+02:00,ATHW800M--------------REP-000300--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 3,Repechage - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1552306,BELLO Elena,Person,ITA,Italy,4.0,2:02.91,TIME,,,,2,2006
4333,2024-08-03T11:45:23+02:00,ATHW800M--------------REP-000300--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 3,Repechage - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1951000,NOWE Oratile,Person,BOT,Botswana,5.0,2:03.29,TIME,,,,7,1591
4334,2024-08-03T11:45:23+02:00,ATHW800M--------------REP-000300--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 3,Repechage - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1910787,KANDISSOUNON Lena,Person,FRA,France,6.0,2:03.40,TIME,,,,6,1835
4335,2024-08-03T11:45:23+02:00,ATHW800M--------------REP-000300--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 3,Repechage - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1894579,NAKANG Perina Lokure,Person,EOR,EOR,7.0,2:11.33,TIME,,,,3,1745
4336,2024-08-03T11:45:23+02:00,ATHW800M--------------REP-000300--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 3,Repechage - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1551755,BAKRACI Gresa,Person,KOS,Kosovo,,,IRM,DQ,,,4,2122
4319,2024-08-03T11:57:06+02:00,ATHW800M--------------REP-000200--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 2,Repechage - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1910650,BOURGOIN Anais,Person,FRA,France,1.0,1:59.52,TIME,,,Q,6,1822
4320,2024-08-03T11:57:06+02:00,ATHW800M--------------REP-000200--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 2,Repechage - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1977805,ROSAMILIA Valentina,Person,SUI,Switzerland,2.0,1:59.65,TIME,,,q,3,2352
4321,2024-08-03T11:57:06+02:00,ATHW800M--------------REP-000200--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 2,Repechage - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1965832,WILSON Allie,Person,USA,United States,3.0,1:59.73,TIME,,,,2,2482
4322,2024-08-03T11:57:06+02:00,ATHW800M--------------REP-000200--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 2,Repechage - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1980835,HORVAT Anita,Person,SLO,Slovenia,4.0,2:00.56,TIME,,,,9,2322
4323,2024-08-03T11:57:06+02:00,ATHW800M--------------REP-000200--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 2,Repechage - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1893252,TRACEY Adelle,Person,JAM,Jamaica,5.0,2:03.67,TIME,,,,7,2073
4324,2024-08-03T11:57:06+02:00,ATHW800M--------------REP-000200--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 2,Repechage - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,3538178,JALLOW Sanu,Person,GAM,Gambia,6.0,2:04.44,TIME,,,,8,1861
4325,2024-08-03T11:57:06+02:00,ATHW800M--------------REP-000200--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 2,Repechage - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1573181,WIELGOSZ Anna,Person,POL,Poland,7.0,2:05.77,TIME,,,,5,2271
4326,2024-08-03T11:57:06+02:00,ATHW800M--------------REP-000200--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 2,Repechage - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1957052,ALMASRI Layla,Person,PLE,Palestine,8.0,2:16.72,TIME,,,,4,2240
2569,2024-08-03T11:57:39+02:00,ATHW800M--------------REP-000400--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 4,Repechage - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1920153,KOLBERG Majtie,Person,GER,Germany,1.0,1:59.08,TIME,,,Q,6,1921
2570,2024-08-03T11:57:39+02:00,ATHW800M--------------REP-000400--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 4,Repechage - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1910408,KIPROTICH Vivian Chebet,Person,KEN,Kenya,2.0,1:59.31,TIME,,,q,2,2110
2571,2024-08-03T11:57:39+02:00,ATHW800M--------------REP-000400--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 4,Repechage - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1904147,IBARZABAL Lorea,Person,ESP,Spain,3.0,1:59.81,TIME,,,,4,1762
2572,2024-08-03T11:57:39+02:00,ATHW800M--------------REP-000400--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 4,Repechage - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1904341,MAATTANEN Eveliina,Person,FIN,Finland,4.0,2:00.38,TIME,,,,9,1813
2573,2024-08-03T11:57:39+02:00,ATHW800M--------------REP-000400--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 4,Repechage - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,3555644,JEPKOSGEI Nelly,Person,BRN,Bahrain,5.0,2:01.12,TIME,,,,3,1614
2574,2024-08-03T11:57:39+02:00,ATHW800M--------------REP-000400--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 4,Repechage - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1536496,ALEMU Habitam,Person,ETH,Ethiopia,6.0,2:02.73,TIME,,,,7,1787
2575,2024-08-03T11:57:39+02:00,ATHW800M--------------REP-000400--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 4,Repechage - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1932849,KARUNARATHNA Tharushi,Person,SRI,Sri Lanka,7.0,2:06.66,TIME,,,,8,2330
2576,2024-08-03T11:57:39+02:00,ATHW800M--------------REP-000400--,ATHW800M,Women's 800m,Women's 800m Repechage - Heat 4,Repechage - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1960303,AL ROUMI Amal,Person,KUW,Kuwait,8.0,2:12.13,TIME,,,,5,2124
8326,2024-08-04T20:40:33+02:00,ATHW800M--------------SFNL000100--,ATHW800M,Women's 800m,Women's 800m Semi-Final 1,Semi-Final 1,FINISHED,W,Athletics,ATH,Stade de France,1928047,MORAA Mary,Person,KEN,Kenya,1.0,1:57.86,TIME,,,Q,6,2115
8327,2024-08-04T20:40:33+02:00,ATHW800M--------------SFNL000100--,ATHW800M,Women's 800m,Women's 800m Semi-Final 1,Semi-Final 1,FINISHED,W,Athletics,ATH,Stade de France,1536497,MESELE Worknesh,Person,ETH,Ethiopia,2.0,1:58.06,TIME,,,Q,5,1797
8328,2024-08-04T20:40:33+02:00,ATHW800M--------------SFNL000100--,ATHW800M,Women's 800m,Women's 800m Semi-Final 1,Semi-Final 1,FINISHED,W,Athletics,ATH,Stade de France,1556383,COOPER GASPAR Daily,Person,CUB,Cuba,3.0,1:58.39,TIME,,,,9,1702
8329,2024-08-04T20:40:33+02:00,ATHW800M--------------SFNL000100--,ATHW800M,Women's 800m,Women's 800m Semi-Final 1,Semi-Final 1,FINISHED,W,Athletics,ATH,Stade de France,3548556,GILL Phoebe,Person,GBR,Great Britain,4.0,1:58.47,TIME,,,,7,1870
8330,2024-08-04T20:40:33+02:00,ATHW800M--------------SFNL000100--,ATHW800M,Women's 800m,Women's 800m Semi-Final 1,Semi-Final 1,FINISHED,W,Athletics,ATH,Stade de France,1939719,CALDWELL Abbey,Person,AUS,Australia,5.0,1:58.52,TIME,,,,2,1516
8331,2024-08-04T20:40:33+02:00,ATHW800M--------------SFNL000100--,ATHW800M,Women's 800m,Women's 800m Semi-Final 1,Semi-Final 1,FINISHED,W,Athletics,ATH,Stade de France,1890602,GOULE-TOPPIN Natoya,Person,JAM,Jamaica,6.0,1:59.14,TIME,,,,8,2056
8332,2024-08-04T20:40:33+02:00,ATHW800M--------------SFNL000100--,ATHW800M,Women's 800m,Women's 800m Semi-Final 1,Semi-Final 1,FINISHED,W,Athletics,ATH,Stade de France,1977805,ROSAMILIA Valentina,Person,SUI,Switzerland,7.0,1:59.27,TIME,,,,3,2352
8333,2024-08-04T20:40:33+02:00,ATHW800M--------------SFNL000100--,ATHW800M,Women's 800m,Women's 800m Semi-Final 1,Semi-Final 1,FINISHED,W,Athletics,ATH,Stade de France,1963505,YARIGO Noelie,Person,BEN,Benin,8.0,2:01.35,TIME,,,,4,1588
2186,2024-08-04T21:00:39+02:00,ATHW800M--------------SFNL000300--,ATHW800M,Women's 800m,Women's 800m Semi-Final 3,Semi-Final 3,FINISHED,W,Athletics,ATH,Stade de France,1924429,HODGKINSON Keely,Person,GBR,Great Britain,1.0,1:56.86,TIME,,,Q,6,1874
2187,2024-08-04T21:00:39+02:00,ATHW800M--------------SFNL000300--,ATHW800M,Women's 800m,Women's 800m Semi-Final 3,Semi-Final 3,FINISHED,W,Athletics,ATH,Stade de France,1981072,SEKGODISO Prudence,Person,RSA,South Africa,2.0,1:57.57,TIME,,,Q,7,2311
2188,2024-08-04T21:00:39+02:00,ATHW800M--------------SFNL000300--,ATHW800M,Women's 800m,Women's 800m Semi-Final 3,Semi-Final 3,FINISHED,W,Athletics,ATH,Stade de France,1960675,AKINS Nia,Person,USA,United States,3.0,1:58.20,TIME,,,,8,2412
2189,2024-08-04T21:00:39+02:00,ATHW800M--------------SFNL000300--,ATHW800M,Women's 800m,Women's 800m Semi-Final 3,Semi-Final 3,FINISHED,W,Athletics,ATH,Stade de France,1959194,ODIRA Lilian,Person,KEN,Kenya,4.0,1:58.53,TIME,,,,4,2119
2190,2024-08-04T21:00:39+02:00,ATHW800M--------------SFNL000300--,ATHW800M,Women's 800m,Women's 800m Semi-Final 3,Semi-Final 3,FINISHED,W,Athletics,ATH,Stade de France,1556381,ALMANZA Rose Mary,Person,CUB,Cuba,5.0,1:58.73,TIME,,,,3,1701
2191,2024-08-04T21:00:39+02:00,ATHW800M--------------SFNL000300--,ATHW800M,Women's 800m,Women's 800m Semi-Final 3,Semi-Final 3,FINISHED,W,Athletics,ATH,Stade de France,1910650,BOURGOIN Anais,Person,FRA,France,6.0,1:59.62,TIME,,,,2,1822
2192,2024-08-04T21:00:39+02:00,ATHW800M--------------SFNL000300--,ATHW800M,Women's 800m,Women's 800m Semi-Final 3,Semi-Final 3,FINISHED,W,Athletics,ATH,Stade de France,1939751,HOLLINGSWORTH Claudia,Person,AUS,Australia,7.0,2:01.51,TIME,,,,5,1530
2193,2024-08-04T21:00:39+02:00,ATHW800M--------------SFNL000300--,ATHW800M,Women's 800m,Women's 800m Semi-Final 3,Semi-Final 3,FINISHED,W,Athletics,ATH,Stade de France,1977775,PELLAUD Rachel,Person,SUI,Switzerland,8.0,2:03.36,TIME,,,,9,2350
2204,2024-08-04T21:00:59+02:00,ATHW800M--------------SFNL000200--,ATHW800M,Women's 800m,Women's 800m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1536498,DUGUMA Tsige,Person,ETH,Ethiopia,1.0,1:57.47,TIME,,,Q,7,1791
2205,2024-08-04T21:00:59+02:00,ATHW800M--------------SFNL000200--,ATHW800M,Women's 800m,Women's 800m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1963875,MALONEY Shafiqua,Person,VIN,StVincent&Grenadines,2.0,1:57.59,TIME,,,Q,8,2495
2206,2024-08-04T21:00:59+02:00,ATHW800M--------------SFNL000200--,ATHW800M,Women's 800m,Women's 800m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1965891,WHITTAKER Juliette,Person,USA,United States,3.0,1:57.76,TIME,,,q,9,2480
2207,2024-08-04T21:00:59+02:00,ATHW800M--------------SFNL000200--,ATHW800M,Women's 800m,Women's 800m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1910802,LAMOTE Renelle,Person,FRA,France,4.0,1:57.78,TIME,,,q,6,1837
2208,2024-08-04T21:00:59+02:00,ATHW800M--------------SFNL000200--,ATHW800M,Women's 800m,Women's 800m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1924483,REEKIE Jemma,Person,GBR,Great Britain,5.0,1:58.01,TIME,,,,5,1892
2209,2024-08-04T21:00:59+02:00,ATHW800M--------------SFNL000200--,ATHW800M,Women's 800m,Women's 800m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1568815,GAJANOVA Gabriela,Person,SVK,Slovakia,6.0,1:58.22,TIME,,,,4,2363
2210,2024-08-04T21:00:59+02:00,ATHW800M--------------SFNL000200--,ATHW800M,Women's 800m,Women's 800m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1920153,KOLBERG Majtie,Person,GER,Germany,7.0,1:58.52,TIME,,,,2,1921
2211,2024-08-04T21:00:59+02:00,ATHW800M--------------SFNL000200--,ATHW800M,Women's 800m,Women's 800m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1910408,KIPROTICH Vivian Chebet,Person,KEN,Kenya,8.0,1:59.64,TIME,,,,3,2110
882,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1922205,ELKASEVIC Sandra,Person,CRO,Croatia,1.0,65.63,DISTANCE,,,Q,15,1697
883,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1919067,FENG Bin,Person,CHN,China,2.0,65.40,DISTANCE,,,Q,9,1656
884,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1569340,KAMGA Vanessa,Person,SWE,Sweden,3.0,65.14,DISTANCE,,,Q,16,2367
885,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1888688,EMILIANOV Alexandra,Person,MDA,Republic of Moldova,4.0,64.33,DISTANCE,,,Q,8,2153
886,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1938752,RODRIGUES Irina,Person,POR,Portugal,5.0,62.90,DISTANCE,,,q,5,2288
887,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1920230,VITA Claudine,Person,GER,Germany,6.0,62.70,DISTANCE,,,q,3,1943
888,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1920305,STEINACKER Marike,Person,GER,Germany,7.0,62.63,DISTANCE,,,q,11,1942
889,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1961044,FRALEY Veronica,Person,USA,United States,8.0,62.54,DISTANCE,,,,6,2432
890,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1939862,GOLLSHEWSKY Taryn,Person,AUS,Australia,9.0,62.36,DISTANCE,,,,10,1525
891,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1972090,van DAALEN Alida,Person,NED,Netherlands,10.0,62.19,DISTANCE,,,,4,2185
892,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1951995,da SILVA Izabela,Person,BRA,Brazil,11.0,61.68,DISTANCE,,,,12,1596
893,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1965887,ULRICH Jayden,Person,USA,United States,12.0,61.08,DISTANCE,,,,13,2477
894,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1556390,MATHEUS Melany del Pilar,Person,CUB,Cuba,13.0,61.07,DISTANCE,,,,1,1706
895,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1573030,ZABAWSKA Daria,Person,POL,Poland,14.0,60.86,DISTANCE,,,,7,2274
896,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1926205,ONYEKWERE Chioma,Person,NGR,Nigeria,15.0,60.78,DISTANCE,,,,2,2210
897,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALB00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group B,Qualification - Group B,FINISHED,W,Athletics,ATH,Stade de France,1926391,AMAECHI Obiageri Pamela,Person,NGR,Nigeria,16.0,45.45,DISTANCE,,,,14,2195
5862,2024-08-02T21:12:19+02:00,ATHWDISCUS------------QUALA00100--,ATHWDISCUS,Women's Discus Throw,Women's Discus Throw Qualification - Group A,Qualification - Group A,FINISHED,W,Athletics,ATH,Stade de France,1960721,ALLMAN Valarie,Person,USA,United States,1.0,69.59,DISTANCE,,,Q,3,2414
